movieId,title,genres,clean_title
2947,Goldfinger (1964),Action,goldfinger
2948,From Russia with Love (1963),Action,from russia with love
2949,Dr. No (1962),Action,dr no
2950,"Blue Lagoon, The (1980)",Adventure|Drama|Romance,blue lagoon the
2951,"Fistful of Dollars, A (1964)",Action|Western,fistful of dollars a
2952,"Hard 8 (a.k.a. Sydney, a.k.a. Hard Eight) (1996)",Crime|Thriller,hard 8 aka sydney aka hard eight
2953,Home Alone 2: Lost in New York (1992),Children's|Comedy,home alone 2 lost in new york
2954,Penitentiary (1979),Drama,penitentiary
2955,Penitentiary II (1982),Drama,penitentiary ii
2956,Someone to Watch Over Me (1987),Action|Crime|Thriller,someone to watch over me
2957,Sparrows (1926),Drama,sparrows
2958,Naturally Native (1998),Drama,naturally native
2959,Fight Club (1999),Drama,fight club
2960,Beefcake (1999),Drama,beefcake
2961,"Story of Us, The (1999)",Comedy|Drama,story of us the
2962,Fever Pitch (1997),Comedy|Romance,fever pitch
2963,Joe the King (1999),Crime|Drama,joe the king
2964,Julien Donkey-Boy (1999),Drama,julien donkeyboy
2965,"Omega Code, The (1999)",Action,omega code the
2966,"Straight Story, The (1999)",Drama,straight story the
2967,"Bad Seed, The (1956)",Drama|Thriller,bad seed the
2968,Time Bandits (1981),Adventure|Fantasy|Sci-Fi,time bandits
2969,"Man and a Woman, A (Un Homme et une Femme) (1966)",Drama|Romance,man and a woman a un homme et une femme
2970,Fitzcarraldo (1982),Adventure|Drama,fitzcarraldo
2971,All That Jazz (1979),Musical,all that jazz
2972,Red Sorghum (Hong Gao Liang) (1987),Drama|War,red sorghum hong gao liang
2973,Crimes and Misdemeanors (1989),Comedy,crimes and misdemeanors
2974,Bats (1999),Horror|Thriller,bats
2975,"Best Man, The (1999)",Drama,best man the
2976,Bringing Out the Dead (1999),Drama|Horror,bringing out the dead
2977,Crazy in Alabama (1999),Comedy|Drama,crazy in alabama
2978,Three to Tango (1999),Comedy|Romance,three to tango
2979,Body Shots (1999),Drama,body shots
2980,Men Cry Bullets (1997),Drama,men cry bullets
2981,"Brother, Can You Spare a Dime? (1975)",Documentary,brother can you spare a dime
2982,"Guardian, The (1990)",Horror|Thriller,guardian the
2983,"Ipcress File, The (1965)",Thriller,ipcress file the
2984,On Any Sunday (1971),Documentary,on any sunday
2985,Robocop (1987),Action|Crime|Sci-Fi,robocop
2986,Robocop 2 (1990),Action|Crime|Sci-Fi,robocop 2
2987,Who Framed Roger Rabbit? (1988),Adventure|Animation|Film-Noir,who framed roger rabbit
2988,Melvin and Howard (1980),Drama,melvin and howard
2989,For Your Eyes Only (1981),Action,for your eyes only
2990,Licence to Kill (1989),Action,licence to kill
2991,Live and Let Die (1973),Action,live and let die
2992,Rawhead Rex (1986),Horror|Thriller,rawhead rex
2993,Thunderball (1965),Action,thunderball
2994,"City, The (1998)",Drama,city the
2995,"House on Haunted Hill, The (1999)",Horror,house on haunted hill the
2996,Music of the Heart (1999),Drama,music of the heart
2997,Being John Malkovich (1999),Comedy,being john malkovich
2998,Dreaming of Joseph Lees (1998),Romance,dreaming of joseph lees
2999,Man of the Century (1999),Comedy,man of the century
3000,"Princess Mononoke, The (Mononoke Hime) (1997)",Action|Adventure|Animation,princess mononoke the mononoke hime
3001,"Suburbans, The (1999)",Drama,suburbans the
3002,My Best Fiend (Mein liebster Feind) (1999),Documentary,my best fiend mein liebster feind
3003,Train of Life (Train De Vie) (1998),Comedy|Drama,train of life train de vie
3004,"Bachelor, The (1999)",Comedy|Romance,bachelor the
3005,"Bone Collector, The (1999)",Thriller,bone collector the
3006,"Insider, The (1999)",Drama,insider the
3007,American Movie (1999),Documentary,american movie
3008,Last Night (1998),Thriller,last night
3009,Portraits Chinois (1996),Drama,portraits chinois
3010,Rosetta (1999),Drama,rosetta
3011,"They Shoot Horses, Don't They? (1969)",Drama,they shoot horses dont they
3012,Battling Butler (1926),Comedy,battling butler
3013,Bride of Re-Animator (1990),Comedy|Horror,bride of reanimator
3014,Bustin' Loose (1981),Comedy,bustin loose
3015,Coma (1978),Thriller,coma
3016,Creepshow (1982),Horror,creepshow
3017,Creepshow 2 (1987),Horror,creepshow 2
3018,Re-Animator (1985),Horror,reanimator
3019,Drugstore Cowboy (1989),Crime|Drama,drugstore cowboy
3020,Falling Down (1993),Action|Drama,falling down
3021,"Funhouse, The (1981)",Horror,funhouse the
3022,"General, The (1927)",Comedy,general the
3023,My Best Girl (1927),Comedy|Romance,my best girl
3024,Piranha (1978),Horror|Sci-Fi,piranha
3025,Rough Night in Jericho (1967),Western,rough night in jericho
3026,Slaughterhouse (1987),Horror,slaughterhouse
3027,Slaughterhouse 2 (1988),Horror,slaughterhouse 2
3028,"Taming of the Shrew, The (1967)",Comedy,taming of the shrew the
3029,Nighthawks (1981),Action|Drama,nighthawks
3030,Yojimbo (1961),Comedy|Drama|Western,yojimbo
3031,Repossessed (1990),Comedy,repossessed
3032,"Omega Man, The (1971)",Sci-Fi,omega man the
3033,Spaceballs (1987),Comedy|Sci-Fi,spaceballs
3034,Robin Hood (1973),Animation|Children's,robin hood
3035,Mister Roberts (1955),Comedy|Drama|War,mister roberts
3036,Quest for Fire (1981),Adventure,quest for fire
3037,Little Big Man (1970),Comedy|Drama|Western,little big man
3038,"Face in the Crowd, A (1957)",Drama,face in the crowd a
3039,Trading Places (1983),Comedy,trading places
3040,Meatballs (1979),Comedy,meatballs
3041,Meatballs Part II (1984),Comedy,meatballs part ii
3042,Meatballs III (1987),Comedy,meatballs iii
3043,Meatballs 4 (1992),Comedy,meatballs 4
3044,Dead Again (1991),Mystery|Romance|Thriller,dead again
3045,Peter's Friends (1992),Comedy|Drama,peters friends
3046,"Incredibly True Adventure of Two Girls in Love, The (1995)",Comedy|Romance,incredibly true adventure of two girls in love the
3047,Experience Preferred... But Not Essential (1982),Drama,experience preferred but not essential
3048,Under the Rainbow (1981),Comedy,under the rainbow
3049,How I Won the War (1967),Comedy|War,how i won the war
3050,Light It Up (1999),Drama,light it up
3051,Anywhere But Here (1999),Drama,anywhere but here
3052,Dogma (1999),Comedy,dogma
3053,"Messenger: The Story of Joan of Arc, The (1999)",Drama|War,messenger the story of joan of arc the
3054,Pokémon: The First Movie (1998),Animation|Children's,pokmon the first movie
3055,Felicia's Journey (1999),Thriller,felicias journey
3056,Oxygen (1999),Thriller,oxygen
3057,Where's Marlowe? (1999),Comedy,wheres marlowe
3058,"Ape, The (1940)",Horror|Sci-Fi,ape the
3059,British Intelligence (1940),Drama,british intelligence
3060,"Commitments, The (1991)",Comedy|Drama,commitments the
3061,Holiday Inn (1942),Comedy|Musical,holiday inn
3062,"Longest Day, The (1962)",Action|Drama|War,longest day the
3063,Poison Ivy (1992),Thriller,poison ivy
3064,Poison Ivy: New Seduction (1997),Thriller,poison ivy new seduction
3065,Ten Benny (1997),Drama,ten benny
3066,Tora! Tora! Tora! (1970),War,tora tora tora
3067,Women on the Verge of a Nervous Breakdown (1988),Comedy|Drama,women on the verge of a nervous breakdown
3068,"Verdict, The (1982)",Drama,verdict the
3069,"Effect of Gamma Rays on Man-in-the-Moon Marigolds, The (1972)",Drama,effect of gamma rays on maninthemoon marigolds the
3070,"Adventures of Buckaroo Bonzai Across the 8th Dimension, The (1984)",Adventure|Comedy|Sci-Fi,adventures of buckaroo bonzai across the 8th dimension the
3071,Stand and Deliver (1987),Drama,stand and deliver
3072,Moonstruck (1987),Comedy,moonstruck
3073,"Sandpiper, The (1965)",Drama|Romance,sandpiper the
3074,Jeremiah Johnson (1972),Western,jeremiah johnson
3075,Repulsion (1965),Thriller,repulsion
3076,Irma la Douce (1963),Comedy,irma la douce
3077,42 Up (1998),Documentary,42 up
3078,Liberty Heights (1999),Drama,liberty heights
3079,Mansfield Park (1999),Drama,mansfield park
3080,"Goodbye, 20th Century (Zbogum na dvadesetiot vek) (1998)",Drama|Sci-Fi,goodbye 20th century zbogum na dvadesetiot vek
3081,Sleepy Hollow (1999),Horror|Romance,sleepy hollow
3082,"World Is Not Enough, The (1999)",Action|Thriller,world is not enough the
3083,All About My Mother (Todo Sobre Mi Madre) (1999),Comedy|Drama,all about my mother todo sobre mi madre
3084,Home Page (1999),Documentary,home page
3085,"Living Dead Girl, The (La Morte Vivante) (1982)",Horror,living dead girl the la morte vivante
3086,March of the Wooden Soldiers (a.k.a. Laurel & Hardy in Toyland) (1934),Comedy,march of the wooden soldiers aka laurel  hardy in toyland
3087,Scrooged (1988),Comedy,scrooged
3088,Harvey (1950),Comedy,harvey
3089,"Bicycle Thief, The (Ladri di biciclette) (1948)",Drama,bicycle thief the ladri di biciclette
3090,Matewan (1987),Drama,matewan
3091,Kagemusha (1980),Drama|War,kagemusha
3092,Chushingura (1962),Drama,chushingura
3093,McCabe & Mrs. Miller (1971),Drama|Western,mccabe  mrs miller
3094,Maurice (1987),Drama|Romance,maurice
3095,"Grapes of Wrath, The (1940)",Drama,grapes of wrath the
3096,My Man Godfrey (1957),Comedy,my man godfrey
3097,"Shop Around the Corner, The (1940)",Comedy|Romance,shop around the corner the
3098,"Natural, The (1984)",Drama,natural the
3099,Shampoo (1975),Comedy|Romance,shampoo
3100,"River Runs Through It, A (1992)",Drama,river runs through it a
3101,Fatal Attraction (1987),Thriller,fatal attraction
3102,Jagged Edge (1985),Thriller,jagged edge
3103,Stanley & Iris (1990),Drama|Romance,stanley  iris
3104,Midnight Run (1988),Action|Adventure|Comedy|Crime,midnight run
3105,Awakenings (1990),Drama,awakenings
3106,Come See the Paradise (1990),Drama|Romance,come see the paradise
3107,Backdraft (1991),Action|Drama,backdraft
3108,"Fisher King, The (1991)",Comedy|Drama|Romance,fisher king the
3109,"River, The (1984)",Drama,river the
3110,Country (1984),Drama,country
3111,Places in the Heart (1984),Drama,places in the heart
3112,'Night Mother (1986),Drama,night mother
3113,End of Days (1999),Action|Thriller,end of days
3114,Toy Story 2 (1999),Animation|Children's|Comedy,toy story 2
3115,Flawless (1999),Drama,flawless
3116,Miss Julie (1999),Drama,miss julie
3117,Ride with the Devil (1999),Drama|Romance|War,ride with the devil
3118,Tumbleweeds (1999),Drama,tumbleweeds
3119,Bay of Blood (Reazione a catena) (1971),Horror,bay of blood reazione a catena
3120,"Distinguished Gentleman, The (1992)",Comedy,distinguished gentleman the
3121,"Hitch-Hiker, The (1953)",Film-Noir,hitchhiker the
3122,Santa Fe Trail (1940),Drama|Romance|Western,santa fe trail
3123,Spring Fever USA (a.k.a. Lauderdale) (1989),Comedy,spring fever usa aka lauderdale
3124,Agnes Browne (1999),Comedy|Drama,agnes browne
3125,"End of the Affair, The (1999)",Drama,end of the affair the
3126,"End of the Affair, The (1955)",Drama,end of the affair the
3127,Holy Smoke (1999),Drama,holy smoke
3128,"Map of the World, A (1999)",Drama,map of the world a
3129,Sweet and Lowdown (1999),Comedy|Drama,sweet and lowdown
3130,Bonfire of the Vanities (1990),Comedy,bonfire of the vanities
3131,Broadway Damage (1997),Comedy,broadway damage
3132,Daddy Long Legs (1919),Comedy,daddy long legs
3133,Go West (1925),Comedy,go west
3134,"Grand Illusion (Grande illusion, La) (1937)",Drama|War,grand illusion grande illusion la
3135,"Great Santini, The (1979)",Drama,great santini the
3136,"James Dean Story, The (1957)",Documentary,james dean story the
3137,"Sea Wolves, The (1980)",Action|War,sea wolves the
3138,Stealing Home (1988),Drama,stealing home
3139,Tarzan the Fearless (1933),Action|Adventure,tarzan the fearless
3140,"Three Ages, The (1923)",Comedy,three ages the
3141,"Two Jakes, The (1990)",Drama,two jakes the
3142,U2: Rattle and Hum (1988),Documentary|Musical,u2 rattle and hum
3143,Hell in the Pacific (1968),Drama|War,hell in the pacific
3144,"Glass Bottom Boat, The (1966)",Comedy|Romance,glass bottom boat the
3145,"Cradle Will Rock, The (1999)",Drama,cradle will rock the
3146,Deuce Bigalow: Male Gigolo (1999),Comedy,deuce bigalow male gigolo
3147,"Green Mile, The (1999)",Drama|Thriller,green mile the
3148,"Cider House Rules, The (1999)",Drama,cider house rules the
3149,Diamonds (1999),Mystery,diamonds
3150,"War Zone, The (1999)",Drama,war zone the
3151,"Bat Whispers, The (1930)",Crime|Drama|Mystery,bat whispers the
3152,"Last Picture Show, The (1971)",Drama,last picture show the
3153,"7th Voyage of Sinbad, The (1958)",Action|Adventure|Fantasy,7th voyage of sinbad the
3154,Blood on the Sun (1945),Drama|War,blood on the sun
3155,Anna and the King (1999),Drama|Romance,anna and the king
3156,Bicentennial Man (1999),Comedy|Drama|Sci-Fi,bicentennial man
3157,Stuart Little (1999),Children's|Comedy,stuart little
3158,"Emperor and the Assassin, The (Jing ke ci qin wang) (1999)",Drama,emperor and the assassin the jing ke ci qin wang
3159,Fantasia 2000 (1999),Animation|Children's|Musical,fantasia 2000
3160,Magnolia (1999),Drama,magnolia
3161,Onegin (1999),Drama,onegin
3162,Simpatico (1999),Comedy|Drama,simpatico
3163,Topsy-Turvy (1999),Drama,topsyturvy
3164,"Alley Cats, The (1968)",Drama,alley cats the
3165,Boiling Point (1993),Action|Drama,boiling point
3166,Brenda Starr (1989),Adventure,brenda starr
3167,Carnal Knowledge (1971),Drama,carnal knowledge
3168,Easy Rider (1969),Adventure|Drama,easy rider
3169,"Falcon and the Snowman, The (1984)",Drama,falcon and the snowman the
3170,Hi-Yo Silver (1940),Western,hiyo silver
3171,Room at the Top (1959),Drama,room at the top
3172,Ulysses (Ulisse) (1954),Adventure,ulysses ulisse
3173,Any Given Sunday (1999),Drama,any given sunday
3174,Man on the Moon (1999),Comedy|Drama,man on the moon
3175,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi,galaxy quest
3176,"Talented Mr. Ripley, The (1999)",Drama|Mystery|Thriller,talented mr ripley the
3177,Next Friday (1999),Comedy,next friday
3178,"Hurricane, The (1999)",Drama,hurricane the
3179,Angela's Ashes (1999),Drama,angelas ashes
3180,Play it to the Bone (1999),Comedy|Drama,play it to the bone
3181,Titus (1999),Drama,titus
3182,Mr. Death: The Rise and Fall of Fred A. Leuchter Jr. (1999),Documentary,mr death the rise and fall of fred a leuchter jr
3183,"Third Miracle, The (1999)",Drama,third miracle the
3184,Montana (1998),Action|Comedy|Crime|Drama,montana
3185,Snow Falling on Cedars (1999),Drama,snow falling on cedars
3186,"Girl, Interrupted (1999)",Drama,girl interrupted
3187,Trans (1998),Drama,trans
3188,"Life and Times of Hank Greenberg, The (1998)",Documentary,life and times of hank greenberg the
3189,My Dog Skip (1999),Comedy,my dog skip
3190,Supernova (2000),Adventure|Sci-Fi,supernova
3191,"Quarry, The (1998)",Drama,quarry the
3192,"Terrorist, The (Malli) (1998)",Drama,terrorist the malli
3193,Creature (1999),Documentary,creature
3194,"Way We Were, The (1973)",Drama,way we were the
3195,Tess of the Storm Country (1922),Drama,tess of the storm country
3196,Stalag 17 (1953),Drama|War,stalag 17
3197,"Presidio, The (1988)",Action,presidio the
3198,Papillon (1973),Drama,papillon
3199,Pal Joey (1957),Comedy|Musical|Romance,pal joey
3200,"Last Detail, The (1973)",Comedy|Drama,last detail the
3201,Five Easy Pieces (1970),Drama,five easy pieces
3202,Even Dwarfs Started Small (Auch Zwerge haben klein angefangen) (1971),Drama,even dwarfs started small auch zwerge haben klein angefangen
3203,Dead Calm (1989),Thriller,dead calm
3204,"Boys from Brazil, The (1978)",Thriller,boys from brazil the
3205,Black Sunday (La Maschera Del Demonio) (1960),Horror,black sunday la maschera del demonio
3206,Against All Odds (1984),Romance,against all odds
3207,"Snows of Kilimanjaro, The (1952)",Adventure,snows of kilimanjaro the
3208,Loaded Weapon 1 (1993),Action|Comedy,loaded weapon 1
3209,"Loves of Carmen, The (1948)",Drama,loves of carmen the
3210,Fast Times at Ridgemont High (1982),Comedy,fast times at ridgemont high
3211,"Cry in the Dark, A (1988)",Drama,cry in the dark a
3212,Born to Win (1971),Drama,born to win
3213,Batman: Mask of the Phantasm (1993),Animation|Children's,batman mask of the phantasm
3214,American Flyers (1985),Drama,american flyers
3215,Voyage of the Damned (1976),Drama,voyage of the damned
3216,Vampyros Lesbos (Las Vampiras) (1970),Horror,vampyros lesbos las vampiras
3217,"Star Is Born, A (1937)",Drama,star is born a
3218,Poison (1991),Drama,poison
3219,Pacific Heights (1990),Thriller,pacific heights
3220,Night Tide (1961),Drama,night tide
3221,"Draughtsman's Contract, The (1982)",Drama,draughtsmans contract the
3222,Carmen (1984),Drama,carmen
3223,"Zed & Two Noughts, A (1985)",Drama,zed  two noughts a
3224,Woman in the Dunes (Suna no onna) (1964),Drama,woman in the dunes suna no onna
3225,Down to You (2000),Comedy|Romance,down to you
3226,Hellhounds on My Trail (1999),Documentary,hellhounds on my trail
3227,"Not Love, Just Frenzy (Más que amor, frenesí) (1996)",Comedy|Drama|Thriller,not love just frenzy ms que amor frenes
3228,Wirey Spindell (1999),Comedy,wirey spindell
3229,Another Man's Poison (1952),Crime|Drama,another mans poison
3230,"Odessa File, The (1974)",Thriller,odessa file the
3231,"Saphead, The (1920)",Comedy,saphead the
3232,Seven Chances (1925),Comedy,seven chances
3233,Smashing Time (1967),Comedy,smashing time
3234,Train Ride to Hollywood (1978),Comedy,train ride to hollywood
3235,Where the Buffalo Roam (1980),Comedy,where the buffalo roam
3236,Zachariah (1971),Western,zachariah
3237,Kestrel's Eye (Falkens öga) (1998),Documentary,kestrels eye falkens ga
3238,Eye of the Beholder (1999),Thriller,eye of the beholder
3239,Isn't She Great? (2000),Comedy,isnt she great
3240,"Big Tease, The (1999)",Comedy,big tease the
3241,"Cup, The (Phörpa) (1999)",Comedy,cup the phrpa
3242,Santitos (1997),Comedy,santitos
3243,Encino Man (1992),Comedy,encino man
3244,"Goodbye Girl, The (1977)",Comedy|Romance,goodbye girl the
3245,I Am Cuba (Soy Cuba/Ya Kuba) (1964),Drama,i am cuba soy cubaya kuba
3246,Malcolm X (1992),Drama,malcolm x
3247,Sister Act (1992),Comedy|Crime,sister act
3248,Sister Act 2: Back in the Habit (1993),Comedy,sister act 2 back in the habit
3249,"Hand That Rocks the Cradle, The (1992)",Thriller,hand that rocks the cradle the
3250,Alive (1993),Drama,alive
3251,Agnes of God (1985),Drama|Mystery,agnes of god
3252,Scent of a Woman (1992),Drama,scent of a woman
3253,Wayne's World (1992),Comedy,waynes world
3254,Wayne's World 2 (1993),Comedy,waynes world 2
3255,"League of Their Own, A (1992)",Comedy|Drama,league of their own a
3256,Patriot Games (1992),Action|Thriller,patriot games
3257,"Bodyguard, The (1992)",Action|Drama|Romance|Thriller,bodyguard the
3258,Death Becomes Her (1992),Comedy,death becomes her
3259,Far and Away (1992),Drama|Romance,far and away
3260,Howards End (1992),Drama,howards end
3261,Singles (1992),Comedy|Drama|Romance,singles
3262,Twin Peaks: Fire Walk with Me (1992),Drama|Mystery,twin peaks fire walk with me
3263,White Men Can't Jump (1992),Comedy,white men cant jump
3264,Buffy the Vampire Slayer (1992),Comedy|Horror,buffy the vampire slayer
3265,Hard-Boiled (Lashou shentan) (1992),Action|Crime,hardboiled lashou shentan
3266,Man Bites Dog (C'est arrivé près de chez vous) (1992),Action|Comedy|Crime|Drama,man bites dog cest arriv prs de chez vous
3267,"Mariachi, El (1992)",Action|Thriller,mariachi el
3268,Stop! Or My Mom Will Shoot (1992),Action|Comedy,stop or my mom will shoot
3269,Forever Young (1992),Adventure|Romance|Sci-Fi,forever young
3270,"Cutting Edge, The (1992)",Drama,cutting edge the
3271,Of Mice and Men (1992),Drama,of mice and men
3272,Bad Lieutenant (1992),Crime|Drama,bad lieutenant
3273,Scream 3 (2000),Horror|Mystery|Thriller,scream 3
3274,Single White Female (1992),Action,single white female
3275,"Boondock Saints, The (1999)",Action|Comedy,boondock saints the
3276,Gun Shy (2000),Comedy,gun shy
3277,Beloved/Friend (Amigo/Amado) (1999),Drama,belovedfriend amigoamado
3278,Gendernauts (1999),Documentary,gendernauts
3279,Knockout (1999),Action|Adventure,knockout
3280,"Baby, The (1973)",Horror,baby the
3281,"Brandon Teena Story, The (1998)",Documentary,brandon teena story the
3282,Different for Girls (1996),Comedy,different for girls
3283,Minnie and Moskowitz (1971),Action,minnie and moskowitz
3284,They Might Be Giants (1971),Comedy|Romance,they might be giants
3285,"Beach, The (2000)",Adventure|Drama,beach the
3286,Snow Day (2000),Comedy,snow day
3287,"Tigger Movie, The (2000)",Animation|Children's,tigger movie the
3288,Cotton Mary (1999),Drama,cotton mary
3289,Not One Less (Yi ge dou bu neng shao) (1999),Drama,not one less yi ge dou bu neng shao
3290,Soft Toilet Seats (1999),Comedy,soft toilet seats
3291,Trois (2000),Thriller,trois
3292,"Big Combo, The (1955)",Film-Noir,big combo the
3293,Conceiving Ada (1997),Drama|Sci-Fi,conceiving ada
3294,Eaten Alive (1976),Horror,eaten alive
3295,Raining Stones (1993),Drama,raining stones
3296,To Sir with Love (1967),Drama,to sir with love
3297,With Byrd at the South Pole (1930),Documentary,with byrd at the south pole
3298,Boiler Room (2000),Drama,boiler room
3299,Hanging Up (2000),Comedy|Drama,hanging up
3300,Pitch Black (2000),Action|Sci-Fi,pitch black
3301,"Whole Nine Yards, The (2000)",Comedy|Crime,whole nine yards the
3302,Beautiful People (1999),Comedy,beautiful people
3303,Black Tar Heroin: The Dark End of the Street (1999),Documentary,black tar heroin the dark end of the street
3304,Blue Collar (1978),Crime|Drama,blue collar
3305,Bluebeard (1944),Film-Noir|Horror,bluebeard
3306,"Circus, The (1928)",Comedy,circus the
3307,City Lights (1931),Comedy|Drama|Romance,city lights
3308,"Flamingo Kid, The (1984)",Comedy|Drama,flamingo kid the
3309,"Dog's Life, A (1920)",Comedy,dogs life a
3310,"Kid, The (1921)",Action,kid the
3311,"Man from Laramie, The (1955)",Western,man from laramie the
3312,"McCullochs, The (1975)",Drama,mccullochs the
3313,Class Reunion (1982),Comedy,class reunion
3314,"Big Trees, The (1952)",Action|Drama,big trees the
3315,Happy Go Lovely (1951),Musical,happy go lovely
3316,Reindeer Games (2000),Action|Thriller,reindeer games
3317,Wonder Boys (2000),Comedy|Drama,wonder boys
3318,Deterrence (1998),Thriller,deterrence
3319,Judy Berlin (1999),Drama,judy berlin
3320,Mifune (Mifunes sidste sang) (1999),Comedy|Romance,mifune mifunes sidste sang
3321,"Waiting Game, The (2000)",Comedy,waiting game the
3322,3 Strikes (2000),Comedy,3 strikes
3323,Chain of Fools (2000),Comedy|Crime,chain of fools
3324,Drowning Mona (2000),Comedy,drowning mona
3325,"Next Best Thing, The (2000)",Comedy|Drama,next best thing the
3326,What Planet Are You From? (2000),Comedy|Sci-Fi,what planet are you from
3327,Beyond the Mat (2000),Documentary,beyond the mat
3328,Ghost Dog: The Way of the Samurai (1999),Crime|Drama,ghost dog the way of the samurai
3329,"Year My Voice Broke, The (1987)",Drama,year my voice broke the
3330,Splendor in the Grass (1961),Drama,splendor in the grass
3331,My Tutor (1983),Drama,my tutor
3332,"Legend of Lobo, The (1962)",Adventure|Children's,legend of lobo the
3333,"Killing of Sister George, The (1968)",Drama,killing of sister george the
3334,Key Largo (1948),Crime|Drama|Film-Noir|Thriller,key largo
3335,Jail Bait (1954),Crime|Drama,jail bait
3336,It Happened Here (1961),Drama,it happened here
3337,I'll Never Forget What's 'is Name (1967),Comedy|Drama,ill never forget whats is name
3338,For All Mankind (1989),Documentary,for all mankind
3339,Cross of Iron (1977),War,cross of iron
3340,Bride of the Monster (1956),Horror|Sci-Fi,bride of the monster
3341,Born Yesterday (1950),Comedy,born yesterday
3342,Birdy (1984),Drama|War,birdy
3343,And God Created Woman (1988),Comedy|Drama|Romance,and god created woman
3344,Blood Feast (1963),Horror,blood feast
3345,"Charlie, the Lonesome Cougar (1967)",Adventure|Children's,charlie the lonesome cougar
3346,Color Me Blood Red (1965),Horror,color me blood red
3347,Never Cry Wolf (1983),Drama,never cry wolf
3348,"Night Visitor, The (1970)",Crime|Thriller,night visitor the
3349,"Perils of Pauline, The (1947)",Comedy,perils of pauline the
3350,"Raisin in the Sun, A (1961)",Drama,raisin in the sun a
3351,Two Thousand Maniacs! (1964),Horror,two thousand maniacs
3352,Brown's Requiem (1998),Drama,browns requiem
3353,"Closer You Get, The (2000)",Comedy|Romance,closer you get the
3354,Mission to Mars (2000),Sci-Fi,mission to mars
3355,"Ninth Gate, The (2000)",Thriller,ninth gate the
3356,Condo Painting (2000),Documentary,condo painting
3357,East-West (Est-ouest) (1999),Drama|Romance,eastwest estouest
3358,Defending Your Life (1991),Comedy|Romance,defending your life
3359,Breaking Away (1979),Drama,breaking away
3360,Hoosiers (1986),Drama,hoosiers
3361,Bull Durham (1988),Comedy,bull durham
3362,Dog Day Afternoon (1975),Comedy|Crime|Drama,dog day afternoon
3363,American Graffiti (1973),Comedy|Drama,american graffiti
3364,"Asphalt Jungle, The (1950)",Crime|Film-Noir,asphalt jungle the
3365,"Searchers, The (1956)",Western,searchers the
3366,Where Eagles Dare (1969),Action|Adventure|War,where eagles dare
3367,"Devil's Brigade, The (1968)",War,devils brigade the
3368,"Big Country, The (1958)",Romance|Western,big country the
3369,Any Number Can Win (Mélodie en sous-sol ) (1963),Crime,any number can win mlodie en soussol
3370,Betrayed (1988),Drama|Thriller,betrayed
3371,Bound for Glory (1976),Drama,bound for glory
3372,"Bridge at Remagen, The (1969)",Action|War,bridge at remagen the
3373,Buck and the Preacher (1972),Western,buck and the preacher
3374,Daughters of the Dust (1992),Drama,daughters of the dust
3375,Destination Moon (1950),Sci-Fi,destination moon
3376,"Fantastic Night, The (La Nuit Fantastique) (1949)",Romance,fantastic night the la nuit fantastique
3377,Hangmen Also Die (1943),Drama|War,hangmen also die
3378,"Ogre, The (Der Unhold) (1996)",Drama,ogre the der unhold
3379,On the Beach (1959),Drama,on the beach
3380,Railroaded! (1947),Film-Noir,railroaded
3381,Slaves to the Underground (1997),Comedy|Drama,slaves to the underground
3382,Song of Freedom (1936),Drama,song of freedom
3383,Big Fella (1937),Drama|Musical,big fella
3384,"Taking of Pelham One Two Three, The (1974)",Action,taking of pelham one two three the
3385,Volunteers (1985),Comedy,volunteers
3386,JFK (1991),Drama|Mystery,jfk
3387,Who's Harry Crumb? (1989),Comedy,whos harry crumb
3388,Harry and the Hendersons (1987),Comedy,harry and the hendersons
3389,Let's Get Harry (1986),Action|Adventure,lets get harry
3390,Shanghai Surprise (1986),Adventure,shanghai surprise
3391,Who's That Girl? (1987),Comedy,whos that girl
3392,She-Devil (1989),Comedy,shedevil
3393,Date with an Angel (1987),Comedy|Fantasy,date with an angel
3394,Blind Date (1987),Comedy|Romance,blind date
3395,Nadine (1987),Comedy,nadine
3396,"Muppet Movie, The (1979)",Children's|Comedy,muppet movie the
3397,"Great Muppet Caper, The (1981)",Children's|Comedy,great muppet caper the
3398,"Muppets Take Manhattan, The (1984)",Children's|Comedy,muppets take manhattan the
3399,Sesame Street Presents Follow That Bird (1985),Children's|Comedy,sesame street presents follow that bird
3400,We're Back! A Dinosaur's Story (1993),Animation|Children's,were back a dinosaurs story
3401,Baby... Secret of the Lost Legend (1985),Adventure|Sci-Fi,baby secret of the lost legend
3402,Turtle Diary (1985),Drama,turtle diary
3403,Raise the Titanic (1980),Drama|Thriller,raise the titanic
3404,Titanic (1953),Action|Drama,titanic
3405,"Night to Remember, A (1958)",Action|Drama,night to remember a
3406,Captain Horatio Hornblower (1951),Action|Adventure|War,captain horatio hornblower
3407,"Carriers Are Waiting, The (Les Convoyeurs Attendent) (1999)",Comedy|Drama,carriers are waiting the les convoyeurs attendent
3408,Erin Brockovich (2000),Drama,erin brockovich
3409,Final Destination (2000),Drama|Thriller,final destination
3410,Soft Fruit (1999),Comedy|Drama,soft fruit
3411,Babymother (1998),Drama,babymother
3412,"Bear, The (1988)",Adventure,bear the
3413,Impact (1949),Crime|Drama,impact
3414,Love Is a Many-Splendored Thing (1955),Romance,love is a manysplendored thing
